Company,Date,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2001-03-31,2000-12-31,2000-09-30,2000-06-30,2000-03-31,1999-12-31,1999-09-30,1999-06-30,1999-03-31,1998-12-31,1998-09-30,1998-06-30,1998-03-31,1997-12-31,1997-09-30,1997-06-30,1997-03-31,1996-12-31,1996-09-30,1996-06-30,1996-03-31,1995-12-31,1994-12-31,2018-03-30
aep-financials,Market Cap Growth,0.1500032566829248,0.4088603608272978,0.06700293164538262,-0.031058281004945343,-0.12460685220223955,-0.12745929652824173,-0.12023751510859448,-0.07054053492908308,0.08885240622972224,0.09361884814260057,0.16548140034720848,0.19596747591013464,0.08409056714396024,0.0014702531107062544,0.07108615872880719,0.06423241225773624,-0.11458685915407985,-0.12348525123678622,-0.09116440208964183,-0.043226731111546735,0.2666787236799497,0.3241204414825547,0.273255997348649,0.22410150394111095,0.018433128417172595,0.011355518366944706,-0.0015219096705663127,0.022359074732172246,0.1689292828425497,0.09420188702466037,-0.008041467857724749,0.012351459566958267,0.08245572984840055,0.13191177103114393,0.3269056769477252,0.1844242965713343,-0.03725599482219066,0.09327379780930212,-0.046588782379923144,0.11404295037005863,0.30430031695462634,0.2090784713904097,0.25064394624098685,0.046267524284354655,0.09973336607100003,-0.009622656726062995,0.12629913000942516,0.26635268611750074,0.03816344121204551,0.1620069302491658,0.0644796700042487,0.10386695826670378,0.15443936281834292,0.05561584899320193,0.17367018606276274,0.034006563292824366,0.03987318840383813,0.17557530012465383,0.12298854358882605,0.5929927142352875,0.2373320178589453,-0.008049194483840338,-0.1474612480759525,-0.38467274527809137,-0.2788823007874235,-0.19024810764752909,-0.10046820909268639,-0.13797416500183435,0.10572592967711181,0.28379391016056,0.3312343897859622,0.44373889737024963,0.15352520408893477,-0.06196713714963398,-0.04712568012267393,-0.006572297757470924,0.07456651764375621,0.20799957831860127,0.11832450659903682,0.03683407418621365,0.12752002386190142,0.06710415718817742,0.07452465615483805,0.6795856214002232,0.3014250840946975,0.22668943229533012,-0.08798443901694142,-0.47890852247778337,-0.33981326465358164,-0.3064583849189373,-0.1313992636332144,-0.018315809840396047,-0.06316857744152482,0.8334091240564483,1.586163587283011,1.615724838752326,1.4008010964921156,0.15102567845228276,-0.20549386662536795,-0.24005163843000865,-0.3074259456818038,-0.29158124198733626,-0.16233181066252977,-0.2024753080713434,-0.08016089443767616,0.08236129356529975,0.09031301833753469,0.2295394067538079,0.2647718272516999,,,,,,,,,,
aep-financials,Enterprise Value,94419.900847,98288.911487,90116.063135,88995.592768,85726.818912,80985.24203,87452.294622,89587.17471,89626.556226,82016.902917,86689.328245,87273.932737,80796.989703,76876.2037,78749.386336,77798.375232,75126.483204,73269.083784,71548.140712,70995.074291,76580.585752,74996.56395,71597.160995,68150.442115,61508.45373,58854.166031,58178.050298,57382.063967,58425.497567,55673.268432,55072.837572,53331.021727,52385.358118,52264.263913,55486.454804,53154.591378,48409.430015,47608.219879,46084.225092,47129.894394,49016.982006,44341.480644,46260.389914,43527.801666,41438.952455,39452.592037,40506.099488,42058.052833,38845.431417,39028.618311,37240.439581,36517.454247,37600.104924,35987.050979,35804.883184,34546.563462,34727.340195,34817.003488,32914.618927,33786.899631,33388.737997,31546.747233,30544.621303,28151.359927,30651.29822,31196.645178,32153.006131,32220.763688,33735.280384,33331.319997,32477.461536,32958.89338,29833.487056,26657.873078,25873.584708,25284.314869,26309.750353,26110.448916,25206.829162,24418.928691,25303.503004,24035.243583,25588.751936,25843.940579,25296.673333,24518.05559,23503.653719,18725.350502,20990.366563,22243.192122,27351.35601,30337.948817,27318.889768,28599.785111,30349.756686,29509.161558,29717.693518,22629.20508,20464.282231,13884.220834,20163.540603,14323.378447,15145.814138,15074.965799,16536.871846,15308.345704,14632.409727,15456.581947,9698.13524,14461.480712,13909.085,13227.43075,7682.6842,,,,-79.955,,
aep-financials,PE Ratio,16.554,20.686,17.563,16.099,19.343,17.176,21.823,23.502,21.147,18.041,19.14,19.143,18.01,17.03,18.087,18.449,18.787,21.141,20.74,21.439,24.3,21.71,21.987,20.228,19.157,17.816,17.689,19.014,18.921,18.324,59.428,47.028,50.676,44.651,17.294,16.99,13.971,15.774,14.889,16.165,18.183,14.257,15.739,14.731,15.384,18.27,18.003,19.155,16.45,13.782,9.725,9.434,10.278,10.136,12.642,13.849,14.269,13.645,13.323,12.185,12.246,11.625,11.459,8.79,9.732,10.209,10.828,11.984,17.102,17.705,20.023,21.679,16.81,21.323,16.992,15.946,17.938,13.4,11.036,11.603,12.478,84.302,-102.933,-270.915,109.561,338.573,58.043,86.026,-17.843,26.109,35.299,27.72,14.446,19.984,23.423,38.414,56.078,11.123,7.999,6.303,6.416,5.293,6.914,7.809,9.236,15.788,17.77,19.506,19.158,16.64,13.469,13.388,13.176,,,,,,
aep-financials,PS Ratio,2.491,2.785,2.369,2.345,2.25,2.009,2.226,2.369,2.484,2.36,2.75,2.941,2.669,2.485,2.678,2.722,2.771,2.717,2.601,2.591,3.0,2.938,2.755,2.549,2.276,2.156,2.135,2.172,2.346,2.243,2.141,2.029,1.89,1.948,2.154,2.048,1.738,1.674,1.584,1.658,1.814,1.586,1.691,1.58,1.538,1.389,1.434,1.559,1.386,1.442,1.292,1.242,1.32,1.214,1.224,1.158,1.198,1.217,1.124,1.201,1.232,1.099,0.978,0.711,0.93,1.029,1.148,1.219,1.392,1.406,1.393,1.525,1.334,1.143,1.099,1.102,1.206,1.184,1.06,0.967,0.954,0.89,0.881,0.902,0.812,0.833,0.836,0.544,0.69,0.732,0.983,0.627,1.1,0.791,0.584,0.778,1.322,0.184,0.174,0.207,0.252,0.437,0.539,0.634,0.761,1.454,1.409,1.603,1.651,1.458,1.365,1.333,1.323,,,,,,
aep-financials,PB Ratio,1.823,2.051,1.77,1.756,1.692,1.531,1.814,1.97,2.042,1.829,2.048,2.114,1.997,1.823,1.977,2.006,2.011,1.991,1.973,2.003,2.378,2.346,2.255,2.152,1.937,1.837,1.822,1.826,1.979,1.912,1.916,1.866,1.78,1.823,1.873,1.799,1.599,1.576,1.489,1.597,1.766,1.513,1.642,1.505,1.416,1.339,1.401,1.532,1.359,1.392,1.288,1.255,1.36,1.25,1.238,1.152,1.269,1.275,1.135,1.2,1.265,1.124,1.048,0.938,1.256,1.364,1.52,1.589,1.848,1.856,1.86,2.027,1.79,1.504,1.431,1.427,1.607,1.7,1.689,1.631,1.596,1.527,1.566,1.611,1.531,1.401,1.401,0.918,1.311,1.115,1.541,1.815,1.705,1.662,1.825,1.879,1.859,0.903,0.697,1.164,0.719,1.315,1.467,1.549,1.86,1.917,1.815,2.017,2.093,1.853,1.705,1.679,1.703,,,,,,
aep-financials,P/FCF Ratio,-40.06729818663839,-148.51880165125135,-74.40421997265122,-34.24893617175688,-16.940316071867688,-10.72321158614201,-12.209626382918792,-16.47928478130617,-18.831090785796988,-17.206734693347798,-23.614564918040646,-23.44357942818529,-17.321848429780818,-21.67506602263023,-15.261881777681504,-14.2623000244134,-17.12690942404906,-15.819140120152921,-18.847352424430543,-17.955512579956387,-26.207480913939257,-35.101414226100154,-41.085393561967834,-55.733057359686995,-33.88338119885998,-22.945534925461352,-18.495336640095438,-17.169505961332995,48.9886253783674,28.496963154334736,20.492673568900354,18.944342129820935,-118.25117692131398,-106.62838200945626,-125.6793970948905,-118.99960356934307,92.10927541062802,91.87490078722003,135.52075766057442,62.79401093521898,61.440914179937955,34.09525677402112,29.449734841501677,30.79995221986788,46.548032812180665,39.51608995692884,68.87689711392404,42.4022492513465,26.585919662387678,49.093590578341015,22.950640832541566,19.346944239626556,17.82761834137623,10.580525665897287,12.451223034293553,13.917268090609555,54.51211417981072,2171.250436,-103.809523,-47.49970822965116,-52.421886425867505,-15.488204646750525,-9.170187285619175,-6.209055645883777,-11.017471878589008,-20.862248148459383,-22.595812770629372,-22.137800382470118,-16.027780020654046,-12.03094833028123,-15.45650734595525,-16.528114,-21.160159618090454,-22.744242980952382,-13.809196221084955,-14.219017907643313,-27.707306172675523,-53.41066054545455,31.394299694013302,18.857242924475525,12.652237433891992,7.95798840969163,8.157700989690722,10.003031214615385,10.2306225237691,7.438829623352166,9.20519821796875,6.606101110921502,24.241797285340315,12.03012717559153,17.64939345628415,25.485332447684392,11.968335979522184,42.59567312232416,-110.17597545185185,-57.330157416666665,-45.78805357186544,-9.461027496886675,-18.37470361341853,-87.67001263636364,-76.99432843209877,-206.26182646875,-40.2156341,33.990918745535716,41.118136283105024,36.476401100901626,22.153865371353568,28.697582473638015,22.35072200913242,17.166831948978636,14.317647271347797,12.418562444722022,11.738798339629739,,,,,,
aep-financials,P/OCF Ratio,7.218744153990858,8.512725151557676,7.663826992609532,7.897446705016909,8.521531246159372,9.1600383004373,10.372441221852641,10.666273088329227,9.226807153177004,7.930626759700719,8.514253070834846,9.0164057743803,11.669546004583452,10.45662736565646,13.503445453267744,13.568508139354838,10.784023377599206,10.553504003747658,9.362647541691377,9.693114479705702,10.932621192009554,9.969542926408792,8.655676671250896,7.899593084160404,7.056010439960177,6.879413647121368,7.479332112188062,7.91098128533921,8.4741236340858,8.176773593372781,7.569075464657655,7.29278903428925,6.850210899475583,7.314921438533895,7.937707121222599,7.477557935557849,5.935442568226627,5.787815632768244,5.6173647385281384,5.809744722691204,6.439077057765254,5.336766717007969,5.6866713840432865,5.512481688714391,5.547398118469445,5.366630731688708,6.03412794233435,6.410980682138979,5.444382601735016,6.337483138310529,5.127206044308835,4.864489892279604,5.26639517529039,4.266182172871103,4.76229884155299,4.8411356624641835,6.491487676558978,7.532525363399826,7.030735875909091,7.5647683476851855,6.714237574545455,6.1745705110739655,6.1571843106839514,4.5246404618438465,5.203525075552111,5.276530349982289,6.152325259329779,6.234017833956619,7.779565741019215,8.49276084810711,6.96681983553142,7.735157352,6.165258805270864,6.035751085930919,6.685621758176413,7.4703373502509764,7.77930226584976,7.164844707317073,5.855595186931348,5.434473474808545,5.0123581718922905,4.184395626406354,4.32846220034188,4.935081813662239,4.8206693332,3.8511717874553137,4.17824599964539,2.717567743769744,4.480099933720368,4.026757866611088,5.49759830212766,6.710907324751581,4.977604601845281,7.833962379640045,11.124724522064323,13.241611161854768,13.12243077826468,8.134052548179872,3.9856425717255717,3.25434242632171,3.900275549093183,2.8659915097698656,3.7899550460732985,3.771156908865775,4.606072555498721,8.650895496306887,7.191884624411192,8.5241881366692,8.171632921535894,7.064510386156059,6.34473185574413,6.2573182888521055,6.256940395873449,,,,,,
aep-financials,EV/Revenue,4.7877118063717905,5.0141775661405354,4.615703046281974,4.607088681427336,4.516144983063169,4.199129016084039,4.4915048648731934,4.538863232477784,4.5635864571908655,4.3580113984739475,4.8384651328090555,5.102694345426375,4.811635880359695,4.704440536802683,4.989001072944515,5.034809199526278,5.035793357509133,4.9095131824791105,4.715646117119789,4.654773722372657,4.921188694590461,4.762744987775061,4.541641462200119,4.205727040828921,3.797826196459554,3.6318522697315645,3.6414537697632787,3.692563270484366,3.7877391468988453,3.61406777404152,3.4523879346292965,3.2781769509788856,3.1981097867534385,3.225253408764124,3.471396517996234,3.339338684483311,2.9422501407021127,2.8579621853032458,2.8121228172348776,2.838295356458898,2.99274553417264,2.757126108751749,2.873762380121137,2.783908520098494,2.79737755797077,2.5960776493386852,2.6689134537787442,2.7768422575597516,2.5992259228504517,2.6413520784380076,2.490499537283488,2.432712960295783,2.487437478433448,2.3823017992188533,2.413215824223226,2.3681494010145325,2.407107520274485,2.439019508791594,2.3923985264573338,2.484330855220588,2.4752567274816517,2.3467043987949117,2.1682843261872646,1.9507560063058693,2.1226660817174516,2.154464445994475,2.283918605696832,2.355663378271677,2.5213214038863976,2.546708434978606,2.5189995762041417,2.5986669857289284,2.363610129614958,2.126335891999681,2.1085147671746394,2.080328687592562,2.1723846381801666,2.0239089152778855,1.8875864281863113,1.750962906281371,1.776307687188487,1.6910746206290017,1.7803347899533848,1.793223742645018,1.705432032158026,1.7243164491173781,1.6682272495563915,1.3168319621659634,1.5632953424443286,1.6859843949063897,2.0816923669990106,1.279758239137771,2.142153984787893,1.6246185589070665,1.1922905789039482,1.5176487120962765,2.6238472115486493,0.5493325503714133,0.6179202316263059,0.4968765284328812,0.8148531260052536,0.9490709281076066,1.1287683811298257,1.2548876882543911,1.3966952572635136,2.389771127602123,2.3863260637665484,2.594722340581081,1.635987726045884,2.44930876981243,2.396160275250963,2.271379888321878,1.313451333969542,,,,-0.014100590265469557,,
aep-financials,EV/EBITDA,11.684763612479271,12.938710127953662,11.970148123771319,11.640562537506703,11.973019401117318,11.3904896032293,13.092640859645183,13.498549709197203,12.967743069666497,11.61416394077997,12.241661829414673,12.488578443541348,11.945502484254414,11.716968755239213,12.287887767565966,12.282079350835925,12.067348240169622,12.258915102395932,12.017222733716283,12.470810007377612,13.598129472805725,13.201063869673126,13.400179860565226,12.484281103335837,11.583294802357772,10.912256838172581,10.411992679862554,10.498959649986277,10.117845279591307,10.086833429720622,16.041255263893742,14.959613387657784,15.513773245476353,14.596917724619466,9.794262303890418,9.440306784001704,8.274691898706049,8.503441848822048,8.367235886486192,8.718877882527055,9.244998492267069,8.186069127697676,8.694418011539835,8.487102319496168,8.704382224252736,9.019796990626428,9.116835356290794,9.117288712985042,8.384509263328297,8.033886025319061,6.925876805095778,6.883591752497644,7.0254306659192824,6.732843962394761,7.331057162981163,7.569360968886941,7.72233493328886,7.776860283225374,7.63857482640984,7.417541082546652,7.4114845720310765,7.142120722888839,7.160014370135959,6.741226036159004,6.864792434490481,6.888197213071318,7.038749153021016,7.27331008758465,8.521162006567314,8.48341053626877,8.839809890038106,9.211540911123533,8.09372953228432,8.436035784177216,7.869095105839416,7.552065373058542,7.99931600881727,6.883851546533087,6.347728320825988,6.374035158183242,6.718933352097716,9.135402350057012,10.912047733901918,10.719179004147657,9.770827861336423,10.152403971014493,8.80616475046834,7.149809279114166,10.892769363258951,7.547740794706481,9.523452649721449,9.840398578332792,7.538324991169978,6.59285041747349,7.451450205254113,8.409564422342548,9.840295866887418,6.693050896184561,6.010068202936858,3.6451091714360726,5.413031034362416,4.040445260084626,4.906321392290249,5.631290922301083,6.245042237915408,12.490704968019198,12.092211044989996,11.864689559220658,6.7394963446838085,7.775257165837965,7.238302035548593,6.964459483508453,4.040037189011362,,,,-0.044918286975915864,,
aep-financials,EV/EBIT,19.70899886175298,22.575430999816252,20.734926286785853,19.58831527039817,21.065170756831137,20.173182720139494,24.602569803072075,25.960524706598278,24.166569478793107,21.652912750673213,22.063967484092643,22.017188308736344,21.24726896757567,20.573838168388374,21.839643445559933,22.27775477693145,22.055157562164226,23.6298525442642,22.996959601439958,24.136490885632693,25.692148069916463,23.316926983584132,24.512020608374133,21.94013331884618,20.34346080039689,18.469266939998743,16.79068668590724,16.825117714997802,15.467529072882748,15.373410402606726,36.36611038827258,32.96311374435997,37.03715930288462,33.74936323970037,15.253169531297248,14.686834487732096,12.604652922720408,13.257280465317034,12.977816134046748,13.452231880690737,14.398126543884384,12.330093054891273,13.078251134795885,13.012017716728447,13.594564810379897,14.9725206971537,15.108578697500933,14.840526758292167,13.625195165555946,12.55747049903475,10.197272612541074,10.059904751239669,10.170436820124426,9.771124349443388,11.040667031760716,11.798689706967213,12.159432841386554,12.246571750967288,12.290746425317401,11.5234991920191,11.481684318088034,11.041913627231361,11.14767200839416,10.527808499252057,10.278772038900067,10.272191365821534,10.432513345554835,10.940836566383702,13.79201978086672,13.876486260199833,15.133952253494874,15.937569332688588,13.444563792699414,15.53489107109557,13.689727358730158,12.776308675593734,13.554740006697578,10.644292260905015,9.569790873955961,9.77148006842737,10.361794841932841,18.167228709750567,24.580933656099905,23.623346050274222,19.7321944875195,21.2461486915078,17.307550603092782,14.515775582945736,36.760712019264446,14.131634130876748,17.289099879898863,16.560015729803492,11.590534479422995,8.931850440662085,10.38308473691413,12.535752573491928,15.908829506423983,10.842934873023479,9.886126681642512,5.938503350727117,8.294340025915261,7.696603141859216,9.46613383625,10.137838466039005,11.196257174001355,25.09264580468239,24.535091688785972,22.28926784905704,11.670439518652227,11.514009436380864,10.517385830463105,10.14623289168576,5.860260415872096,,,,-0.06651791545307141,,
aep-financials,EV/FCF,-77.02088330777389,-267.38006389281827,-144.9743615427928,-67.27819229513153,-34.001038714948635,-22.409995580829044,-24.633755280696317,-31.574798121453494,-34.59149217522192,-31.775949369261166,-41.54971637509586,-40.6719790926461,-31.233132205728865,-41.03127866140051,-28.43040771724611,-26.379484345585244,-31.128898319383442,-28.582774355933527,-34.16653488945131,-32.25289582545884,-42.99140276876439,-56.901793588770865,-67.73619772469253,-91.94609027927685,-56.54909784867151,-38.651189355092924,-31.54820795943821,-29.194639515136096,79.09232105997022,45.92367271467459,33.03907707240986,30.60779483872819,-200.09686064935065,-176.5088278047957,-202.50530950364964,-193.99485904379563,155.90798716586153,156.81231844202898,240.64869499738904,107.50432115419709,101.37948708583247,59.256288445810505,50.049107339608355,54.25377248660102,84.69027683425301,73.88125849625469,128.1838591392405,75.50817384739676,49.865765618741975,89.92769196082949,44.22855057125891,37.88117660477178,33.60152361394102,20.765753594345068,24.557533048010974,28.456806805601317,109.54996906940063,4352.125436,-220.90348273154362,-98.21773148546512,-105.32724920189274,-33.06786921698113,-20.335966247003995,-17.040774774213077,-25.14462528301887,-43.69278036134454,-44.96923934405594,-42.78985881540505,-29.03208294664372,-21.799424458469588,-27.949622664371773,-28.169994341880344,-37.479255095477384,-42.31408425079365,-26.482686497441147,-26.841098587048833,-49.92362495825427,-91.29527593006993,55.89097375166297,34.15234781958042,23.56005866294227,15.126018617369414,16.487597896907218,19.87995429153846,21.474255800509336,15.391120897677338,18.36222946796875,15.977261520477816,54.94860356806283,27.700114722291406,37.36524045081967,52.03764805660377,23.309632907849828,87.46111654740061,-224.8130124888889,-111.77712711363637,-90.8797966911315,-28.180828244084683,-65.38109338977635,-210.36698233333334,-248.93260003703705,-447.60557646875,-84.14341187777778,67.29895445982143,75.51083034703197,59.93237090832214,37.51197782722721,46.46136765802162,22.141861278538812,28.840075048311153,25.12615387394548,21.155460864391625,11.651534871870313,,,,-0.16968270575526895,,
aep-financials,Debt/Equity,1.6984538186892717,1.6613643706748218,1.6965624904343568,1.712567772339197,1.7272950524226929,1.6930979031754623,1.8685139782606877,1.8290603331339361,1.7402002226556288,1.5810109480933512,1.5893373794479548,1.5931327838327456,1.6341360126954692,1.7017115463167864,1.7333560974240716,1.7288630988709186,1.6754254071597838,1.6395592632783231,1.6382388516248987,1.6893108412238194,1.555225598761219,1.4922146030715546,1.4919936031900973,1.4259570854800143,1.3273160118559626,1.315499978965967,1.3150734685375194,1.3049509557276027,1.2474380707606496,1.2054280512034357,1.2008236039968359,1.1744378671461122,1.2628269241823302,1.222902799346492,1.1750116935527732,1.1587234159931592,1.1386676503630175,1.1417594214362394,1.1863599862337961,1.1648976277478105,1.1806280543632062,1.1465496798672041,1.1824980399252156,1.1829312865497077,1.189555486478085,1.1918538256566427,1.2329278496492244,1.224304519810648,1.229769639692853,1.2049523062851168,1.2334244019457588,1.2365374259558428,1.2388161483906164,1.2388161483906164,1.2388161483906164,1.2388161483906164,1.3329173395977096,1.3329173395977096,1.3329173395977096,1.3329173395977096,1.341248097412481,1.341248097412481,1.341248097412481,1.7202010968921388,1.6795099597867764,1.5855088394247503,1.5481140062082588,1.5296977786252264,1.5531302708602044,1.550408719346049,1.5561309030654515,1.4755765199161426,1.4572885677858054,1.3423622047244095,1.3583704646721833,1.317988064791134,1.3463908450704225,1.3085141903171953,1.4232879980911477,1.4970972423802613,1.445684086905461,1.5514910056742726,1.7312878881603364,1.7461281129971502,1.8322326644653288,1.6996925987231024,1.5329846665874243,1.5108450871162735,1.8302661381653453,1.5173090237710594,1.7911498091603053,1.9284143659907158,1.642483898408069,1.796157059314954,1.9253804614629357,1.8181705349385628,1.8732306928234417,1.8209575858381846,1.8203295371940877,1.7019308125502817,1.6760059956185864,1.5930278884462152,1.6519359416176769,1.5749745676500508,1.5912845931433293,1.2629018810488255,1.2953980044630047,1.2767538270763445,,1.2796381467645521,1.3072515865695682,1.199852267857058,,,,,,,
aep-financials,Debt/EBITDA,5.663292329777492,5.821259790693082,5.889697678125498,5.780008632754765,6.090572625698324,6.027060858802515,6.6861441724679995,6.542098601735776,6.015958909064603,5.435455549576595,5.399011508861117,5.423736817251692,5.419867530086638,5.778131715718401,5.782280337665985,5.724247351720001,5.530631585710614,5.586785570874047,5.505206758708724,5.854204359816614,5.421542340678658,5.1787681963000125,5.378102189781022,5.014398505193354,4.7563511044989735,4.638372826046649,4.4063998854606625,4.41310035678346,3.950454584812538,3.946262274884951,6.234300361179075,5.826760168302945,6.506174667574851,5.916212819438626,3.8134576007907928,3.73025965261251,3.482334239269781,3.6094093271652348,3.7552880512736713,3.715474979187864,3.7454545454545456,3.5704395665257445,3.6850414419155375,3.786339618226841,4.01915684668221,4.2949245541838135,4.311501237902318,4.092781270323,4.044463630477012,3.796418279127213,3.4424400223172773,3.4627709707822807,3.3942451420029895,3.398690364826941,3.7194922194922193,3.9802804557405786,4.037580609295086,4.0556176010721465,4.213738686470179,3.9861690450054885,3.9120976692563816,3.9900384876613084,4.131270511017346,4.506465517241379,4.022172452407615,3.8218149701920954,3.602889667250438,3.6218961625282167,3.9540287951502906,3.9101552557902775,4.089820359281437,3.9343208496366686,3.721106890938687,4.046202531645569,3.894160583941606,3.6941457586618878,3.7202797202797204,3.0996572633799104,3.0042810375220346,3.231010180109632,3.268720127456187,4.884454580007602,5.967590618336887,5.8452924097884695,5.57242178447277,5.952795031055901,4.832146871487448,4.867124856815578,6.709392838609237,4.461825585341025,5.228760445682451,5.1203373337658125,3.7295805739514347,3.4693407100046105,3.8517063589491776,4.174693644913081,4.9956953642384105,4.533274179236912,4.412628487518355,2.2215804673142556,3.9022818791946308,2.2558533145275037,2.6397797214123746,2.8916697796040345,2.9097432024169185,5.009209524641006,5.095678841454496,4.638519026849605,,3.1964341783803314,3.1627080628332194,2.9215448412974205,,,,,,,
aep-financials,Debt/FCF,-37.32996166082062,-120.29706202393906,-71.33204633204633,-33.406335046870275,-17.29603775829929,-11.857822790414522,-12.579955494211431,-15.302787861699503,-16.047587803936704,-14.871217697880748,-18.324913726993866,-17.66366856184174,-14.170976844872241,-20.23425491033305,-13.37842521390664,-12.294554455445544,-14.26680202204359,-13.026098150893345,-15.652022348502937,-15.140559694711975,-17.14057149273003,-22.322534142640365,-27.18561967833491,-36.930787911494875,-23.22028132757194,-16.42910619294674,-13.351336695406973,-12.271584838463495,30.881142547718966,17.96667491544997,12.840362349271102,11.921717171717171,-83.91673032849503,-71.54002026342452,-78.84671532846716,-76.65547445255474,65.61256038647343,66.56126482213439,108.00522193211488,45.81204379562044,41.072182006204756,25.84524923159161,21.21280969382235,24.204163031285056,39.104843654199875,35.17977528089887,60.620253164556964,33.895870736086174,24.053915275994864,42.495391705069125,21.983372921615203,19.056016597510375,16.23413762287757,10.482400461627236,12.459533607681756,14.963756177924218,57.277602523659304,2269.625,-121.85906040268456,-52.781976744186046,-55.59621451104101,-18.47379454926625,-11.733688415446071,-11.391646489104117,-14.732567678424939,-24.242296918767508,-23.01818181818182,-21.308100929614874,-13.471600688468158,-10.047743623283191,-12.931153184165233,-12.031623931623932,-17.231155778894472,-20.295238095238094,-13.105424769703173,-13.129511677282379,-23.21821631878558,-41.10839160839161,26.452328159645234,17.311888111888113,11.461824953445065,8.087476400251731,9.016752577319588,10.840769230769231,12.247028862478778,9.024482109227872,10.07578125,10.876279863481228,33.845549738219894,16.37484433374844,20.51502732240437,27.07718696397942,11.532423208191126,46.02446483180428,-116.2074074074074,-55.48863636363637,-46.137614678899084,-19.08717310087173,-48.00319488817891,-128.21212121212122,-179.45679012345678,-249.90625,-45.272222222222226,34.558035714285715,35.182648401826484,24.03497672524831,15.80761293398928,18.164144693335256,,11.856251134240194,10.978636848095093,8.87457636877468,,,,,,,
aep-financials,Quick Ratio,0.23777605251627681,0.29348397760997785,0.3075363830478121,0.2671868409953606,0.26250043164473913,0.28223725627543644,0.22153296500365566,0.22912127526402942,0.2572005758953137,0.26873035720320365,0.2540568766066838,0.2115619887092257,0.21030522986794564,0.37125778581474783,0.2546075216232284,0.23302120331503606,0.2500125923015705,0.27892607657617824,0.245850622406639,0.30867375393618024,0.22724315716907303,0.2918640839836492,0.28077921767120173,0.3021425174580132,0.29249144389973175,0.3821058128219126,0.31143812856717046,0.24662668665667167,0.2980547193306977,0.3271647090958754,0.2564047567979791,0.2730684187251248,0.2588860812802695,0.30483070673830887,0.3010076366916988,0.2914606959387419,0.3100091439825561,0.33238877869084726,0.37157894736842106,0.3327721661054994,0.29916149925940805,0.3174198739439453,0.32802631578947367,0.3903973001994171,0.38138089005235604,0.40249472944483483,0.3598711458812701,0.3739271255060729,0.36259709805071083,0.37910228108903604,0.36772280318401745,0.3426363923052665,0.3553168960822871,0.3553168960822871,0.3553168960822871,0.3553168960822871,0.4039582694077938,0.4039582694077938,0.4039582694077938,0.4039582694077938,0.35723671860334144,0.35723671860334144,0.35723671860334144,0.2943378568086102,0.286485628076862,0.38360713037399513,0.30145751866334874,0.2985305491105955,0.32164309242394884,0.3319070904645477,0.2723983459682977,0.2910700828937453,0.32368035190615835,0.27519656897784134,0.31550098662573994,0.30386513157894735,0.3201465201465201,0.3939393939393939,0.42816155374089604,0.4640274765003615,0.42024048096192385,0.49609375,0.40634723086496577,0.4394803548795944,0.4834503510531595,0.5240788623141565,0.45842012497997114,0.5318287746841653,0.3798521256931608,0.18672746909876395,0.17407507426411017,0.14952684686568724,0.17216523426670363,0.1457565415244596,0.13964376590330788,0.18027621698261828,0.15580059374638547,0.2892076181518928,0.2559368836291913,0.3042884990253411,0.3268038680882718,0.37496800614282055,0.319683573755235,0.36901092743065284,0.4519814352017137,0.5173859531197726,0.40366550515843114,0.492038333535227,0.454619988914865,0.4624043936637358,0.42765803163369515,0.4447989452436892,0.5105736021234769,,,,,,
